REF#,id,name,ref,is_company,customer,supplier,parent_id,type,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment
base.res_partner_p044,base.res_partner_281,"พร้อมภัณฑ์สปอร์ต, ร้าน",P044,TRUE,TRUE,FALSE,,Default,75/7-8 ถ.อนันตวรฤทธิเดช,อ.เมือง,,น่าน,base.th,0-5471-0149,,,,base.res_partner_category_wholesaler,,
base.res_partner_p043,base.res_partner_282,พรชัยจักรยาน,P043,TRUE,TRUE,FALSE,,Default,722/1 ม.1 ต.ท่าโรง,อ.วิเชียรบุรี,,เพชรบูรณ์,base.th,0-5679-1171,,,,base.res_partner_category_wholesaler,,
base.res_partner_p042,base.res_partner_283,เทศบาลแพรกษา,P042,TRUE,TRUE,FALSE,,Default,5 ม.6 ต.แพรกษา,อ.เมือง,10280,สมุทรปราการ,base.th,0-2701-8858,0-2389-0743-45,,,base.res_partner_category_wholesaler,,
base.res_partner_p040,base.res_partner_284,"ป.ไบค์, ร้าน",P040,TRUE,TRUE,FALSE,,Default,331-333 ถ.สุมนเทวราช,ต.ในเมือง อ.เมือง,55000,น่าน,base.th,0-5477-2680,"0-5471-0008, 081-288-8334",,,base.res_partner_category_wholesaler,,
base.res_partner_p040,base.res_partner_285,กรุงเทพ (ขนส่ง),P040,FALSE,TRUE,FALSE,"ป.ไบค์, ร้าน",Shipping,จันทวารินขนส่ง 71/17 โรงไม้เก่า,ก่อนเข้าสาย 3 พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0543 ,,,,base.res_partner_category_wholesaler,,
base.res_partner_p039,base.res_partner_286,"พิกุล 1 , ร้าน",P039,TRUE,TRUE,FALSE,,Default,125 ถ.วังขวา,อ.เมือง,51000,ลำพูน,base.th,0-5351-1865,081-796-3202,,,base.res_partner_category_wholesaler,,
base.res_partner_p039,base.res_partner_287,กรุงเทพ (ขนส่ง),P039,FALSE,TRUE,FALSE,"พิกุล 1 , ร้าน",Shipping,เมืองเหนือ ตรงข้ามสนามกีฬา,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,084-040-5621,082-628-7142,,,base.res_partner_category_wholesaler,,
base.res_partner_p037,base.res_partner_288,พจน์จักรยาน,P037,TRUE,TRUE,FALSE,,Default,206/1 ม.1 ถ.จันทบุรี-สระแก้ว,ต.ตลาดใหม่ทับไทร อ.โป่งน้ำร้อน,,จันทบุรี,base.th,0-3938-7078,086-087-9742,,,base.res_partner_category_wholesaler,,
base.res_partner_p036,base.res_partner_289,"ประทานพรจักรยาน, ร้าน",P036,TRUE,TRUE,FALSE,,Default,133 ม.1 ตลาดหนองริวหนอง,ต.ลำหนองแสน อ.หนองกุงศรี,46220,กาฬสินธุ์,base.th,0-4388-1439,"087-226-0997, 089-421-3416",,,base.res_partner_category_wholesaler,,
base.res_partner_p036,base.res_partner_290,กรุงเทพ (ขนส่ง),P036,FALSE,TRUE,FALSE,"ประทานพรจักรยาน, ร้าน",Shipping,ดาวศรีบุญลือ(จำปี) ซ.2 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0980,,,,base.res_partner_category_wholesaler,,
base.res_partner_p035,base.res_partner_291,ปรีชาจักรยาน,P035,TRUE,TRUE,FALSE,,Default,196-198-200 ถ.นิมิตรเมือง,ต.หนองโก อ.กระนวน,,ขอนแก่น,base.th,0-4325-2536,081-873-3483,,,base.res_partner_category_wholesaler,,
base.res_partner_p033,base.res_partner_292,พี่น้องร่วมเจริญ,P033,TRUE,TRUE,FALSE,,Default,202/37-38 ม.1 ต.ปะตง,อ.สอยดาว,,จันทบุรี,base.th,0-3938-1303,,,,base.res_partner_category_wholesaler,,
base.res_partner_p032,base.res_partner_293,พี.มอเตอร์,P032,TRUE,TRUE,FALSE,,Default,15919 ถ.ร่วมใจ,ต.กุดป่อง อ.เมือง,42000,เลย,base.th,0-4281-2339,,,,base.res_partner_category_wholesaler,,
base.res_partner_p031,base.res_partner_294,โปรไบค์(ไทยแลนด์),P031,TRUE,TRUE,FALSE,,Default,276/12-13 ถ.แสงชูโต,อ.เมือง,71000,กาญจนบุรี,base.th,0-3451-1449,0-3451-1644,,,base.res_partner_category_wholesaler,,
base.res_partner_p031,base.res_partner_295,กรุงเทพ (ขนส่ง),P031,FALSE,TRUE,FALSE,โปรไบค์(ไทยแลนด์),Shipping,ส.สมจิตรขนส่ง,,,กรุงเทพ,base.th,"089-5475196, 085-1705020",,,,base.res_partner_category_wholesaler,,
base.res_partner_p030,base.res_partner_296,พัวทรัพย์เจริญเซอร์วิส,P030,TRUE,TRUE,FALSE,,Default,60/44 ถ.วงษ์โต,อ.เมือง,17000,ชัยนาท,base.th,0-5641-1045,,,,base.res_partner_category_wholesaler,,
base.res_partner_p029,base.res_partner_297,เพชรเจริญ,P029,TRUE,TRUE,FALSE,,Default,19 ถ.เทศบาล 1,ต.ทางเกวียน อ.แกลง,,ระยอง,base.th,0-3867-4864,,,,base.res_partner_category_wholesaler,,
base.res_partner_p029,base.res_partner_298,กรุงเทพ (ขนส่ง),P029,FALSE,TRUE,FALSE,เพชรเจริญ,Shipping,ศศิพิมพ์โชคประเสริฐ ซ.24,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2885-9840,,,,base.res_partner_category_wholesaler,,
base.res_partner_p028,base.res_partner_299,ประดิษฐ์จักรยาน,P028,TRUE,TRUE,FALSE,,Default,41202 ถ.สามแยกสัตหีบกบินบุรี,ต.พูลตาหลวง อ.สัตหีบ,,ชลบุรี,base.th,089-751-5381,,,,base.res_partner_category_wholesaler,,
base.res_partner_p027,base.res_partner_300,ปัญญาอะไหล่,P027,TRUE,TRUE,FALSE,,Default,140/2 ม.5 ถ.ตลาดบ้านกลาง,ต.สระกรวด อ.ศรีเทพ,67170,เพชรบูรณ์,base.th,0-5679-9024,089-708-1403,,,base.res_partner_category_wholesaler,,
base.res_partner_p027,base.res_partner_301,กรุงเทพ (ขนส่ง),P027,FALSE,TRUE,FALSE,ปัญญาอะไหล่,Shipping,ประกายเพชรบูรณ์ เลยสาย 3,ถ.ปินเกล้า-นครชัยศรี,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_p026,base.res_partner_302,"ผินฮับเจริญ, ร้าน",P026,TRUE,TRUE,FALSE,,Default,346 ถ.วจี,ต.หล่มสัก อ.หล่มสัก,67110,เพชรบูรณ์,base.th,0-5670-2190,081-533-1178,,,base.res_partner_category_wholesaler,,
base.res_partner_p026,base.res_partner_303,กรุงเทพ (ขนส่ง),P026,FALSE,TRUE,FALSE,"ผินฮับเจริญ, ร้าน",Shipping,พรเพชรบูรณ์หล่มสัก เลยสาย 3,ถ.ปินเกล้า-นครชัยศรี,,กรุงเทพ,base.th,0-2888-7734-5,,,,base.res_partner_category_wholesaler,,
base.res_partner_p025,base.res_partner_304,"พงษ์เจริญจักรยาน, ร้อยเอ็ด",P025,TRUE,TRUE,FALSE,,Default,183 ถ.ผดุงพาณิช,อ.เมือง,45000,ร้อยเอ็ด,base.th,0-4351-9215,,,,base.res_partner_category_wholesaler,,
base.res_partner_p025,base.res_partner_305,กรุงเทพ (ขนส่ง),P025,FALSE,TRUE,FALSE,"พงษ์เจริญจักรยาน, ร้อยเอ็ด",Shipping,สหนำโชค,สาย 4 ถ.พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_p024,base.res_partner_306,ป้อม จักรยาน,P024,TRUE,TRUE,FALSE,,Default,867 ตลาดท่าเกวียน ต.พนมสารคาม,อ.พนมสารคาม,,ฉะเชิงเทรา,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_p023,base.res_partner_307,พี.เอ็น จักรยาน,P023,TRUE,TRUE,FALSE,,Default,1204-5 ศูนย์การค้าคีรีพนม ต.พนมสารคาม,อ.พนมสารคาม,,ฉะเชิงเทรา,base.th,0-3855-3150,,,,base.res_partner_category_wholesaler,,
base.res_partner_p022,base.res_partner_308,"ไพบูลย์วิทยุจักรยาน, ร้าน",P022,TRUE,TRUE,FALSE,,Default,,อ. เมือง,,สุโขทัย,base.th,0-5561-2058, 0-4049-4358,,,base.res_partner_category_wholesaler,,
base.res_partner_p020,base.res_partner_309,"ปิยะพานิชย์, ร้าน",P020,TRUE,TRUE,FALSE,,Default,239 ม.2 ถ.สุวรรณศร,อ.เมือง,27000,สระแก้ว,base.th,086-606-1840,,,,base.res_partner_category_wholesaler,,
base.res_partner_p020,base.res_partner_310,กรุงเทพ (ขนส่ง),P020,FALSE,TRUE,FALSE,"ปิยะพานิชย์, ร้าน",Shipping,ฟ้าประทาน กระทุ่มล้ม,สาย 4 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2814-0663,,,,base.res_partner_category_wholesaler,,
base.res_partner_p019,base.res_partner_311,"พงษ์เจริญจักรยาน, บ้านผือ",P019,TRUE,TRUE,FALSE,,Default,170 ม.10 ถ.ชนบทบำรุง,ต.บ้านผือ อ.บ้านผือ,,อุดรธานี,base.th,0-4228-1301,,,,base.res_partner_category_wholesaler,,
base.res_partner_p018,base.res_partner_312,พ.สิทธิภัณฑ์ เดิมบาง,P018,TRUE,TRUE,FALSE,,Default,359-361 ม.8 ตลาดท่าช้าง,ต.เขาพระ อ.เดิมบางนางบวช,,สุพรรณบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_p018,base.res_partner_313,กรุงเทพ (ขนส่ง),P018,FALSE,TRUE,FALSE,พ.สิทธิภัณฑ์ เดิมบาง,Shipping,วิชัยเจริญ ซ.รวมโชค,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_p017,base.res_partner_314,ภู่ยี่กี่ อ่างทอง,P017,TRUE,TRUE,FALSE,,Default,117 ถ.เทศบาล 10,ต.ตลาดหลวง อ.เมือง,,อ่างทอง,base.th,0-3561-1192,,,,base.res_partner_category_wholesaler,,
base.res_partner_p016,base.res_partner_315,"ไพศาลจักรยาน, กาฬสินธุ์",P016,TRUE,TRUE,FALSE,,Default,246/7-8 ถ.ธนะผล,ต.กาฬสินธุ์ อ.เมือง,46000,กาฬสินธุ์,base.th,0-4382-1334,081-739-5753,,,base.res_partner_category_wholesaler,,
base.res_partner_p016,base.res_partner_316,กรุงเทพ (ขนส่ง),P016,FALSE,TRUE,FALSE,"ไพศาลจักรยาน, กาฬสินธุ์",Shipping,ดาวศรีบุญลือ(จำปี) ซ.2 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0980,,,,base.res_partner_category_wholesaler,,
base.res_partner_p015,base.res_partner_317,ปิยะจักรยาน,P015,TRUE,TRUE,FALSE,,Default,39759 ถ.สฤษดิเดช,ต.วัดใหม่ อ.เมือง,22000,จันทบุรี,base.th,0-3931-2449,086-375-3836,,,base.res_partner_category_wholesaler,,
base.res_partner_p015,base.res_partner_318,กรุงเทพ (ขนส่ง),P015,FALSE,TRUE,FALSE,ปิยะจักรยาน,Shipping,จันทบุรียุทธนา ศูนย์ขนส่ง LSR,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2887-4637-8,,,,base.res_partner_category_wholesaler,,
base.res_partner_p014,base.res_partner_319,"ไพศาลจักรยาน, ร้อยเอ็ด",P014,TRUE,TRUE,FALSE,,Default,20 ถ.ปัทมานนท์,ต.ในเมือง อ.เมือง,45000,ร้อยเอ็ด,base.th,0-4351-1425,,,,base.res_partner_category_wholesaler,,
base.res_partner_p014,base.res_partner_320,กรุงเทพ (ขนส่ง),P014,FALSE,TRUE,FALSE,"ไพศาลจักรยาน, ร้อยเอ็ด",Shipping,ร้อยเอ็ดสายสงวน ศูนย์ขนส่ง LSR,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2887-4698-9,,,,base.res_partner_category_wholesaler,,
base.res_partner_p013,base.res_partner_321,พรทิพย์อะไหล่,P013,TRUE,TRUE,FALSE,,Default,204/1 ม.4 ถ.สระแก้ว,อ.พิมาย,,นครราชสีมา,base.th,0-4428-5083,,,,base.res_partner_category_wholesaler,,
base.res_partner_p013,base.res_partner_322,กรุงเทพ (ขนส่ง),P013,FALSE,TRUE,FALSE,พรทิพย์อะไหล่,Shipping,พิมาย สาย 3,ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2441-3503,,,,base.res_partner_category_wholesaler,,
base.res_partner_p012,base.res_partner_323,"พี.ที.ทอยส์, บจก.",P012,TRUE,TRUE,FALSE,,Default,105/24 ม.16 ถ.กรุงเทพกรีฑา,แขวงสะพานสูง เขตสะพานสูง,10250,กรุงเทพ,base.th,0-2735-8045,086-5335436,,,base.res_partner_category_wholesaler,,
base.res_partner_p011,base.res_partner_324,"ปาล์มน้ำมันธรรมชาติ,บจก. (PIC.)",P011,TRUE,TRUE,FALSE,,Default,25/27 ถ.คลองขวาง,,,กรุงเทพ,base.th,0-2421-0725,0-2421-6358,,,base.res_partner_category_wholesaler,,
base.res_partner_p010,base.res_partner_325,เพาว์เวอร์ไบรท์,P010,TRUE,TRUE,FALSE,,Default,124 ม.11 ถ.เพชรเกษม 85,,74110,สมุทรสาคร,base.th,0-2420-6675,"0-4351-1425, 081-592-8881, 085-012-7444",,,base.res_partner_category_wholesaler,,
base.res_partner_p009,base.res_partner_326,"พารากอน สตีล ซัพพลายส์,บจก",P009,TRUE,TRUE,FALSE,,Default,309 ม.3 ถ.บางโปรง,ต.บางโปรง อ.เมืองสมุทรปราการ,10270,สมุทรปราการ,base.th,0-2383-0746-7,0-2383-0493-4,,,base.res_partner_category_wholesaler,,
base.res_partner_p008,base.res_partner_327,ไพโอเนียร์ไซเคิล (เอ.วี),P008,TRUE,TRUE,FALSE,,Default,88/8 หมู่ 5 ถ.บางเตย 5,ต.บางเตย อ.สามพราน,73210,นครปฐม,base.th,0-2718-7397-8,,,,base.res_partner_category_wholesaler,,
base.res_partner_p007,base.res_partner_328,เพชรเกษมจักรยาน,P007,TRUE,TRUE,FALSE,,Default,196/71-72 เยื้องกสิกรไทยท่าพระ ถ.เพชรเกษม,แขวงวัดท่าพระ เขตบางกอกใหญ่,10600,กรุงเทพ,base.th,0-2457-2370,,,,base.res_partner_category_wholesaler,,
base.res_partner_p006,base.res_partner_329,พูนสินจักรยาน,P006,TRUE,TRUE,FALSE,,Default,2742 ถ.สุขุมวิท,บางนา บางนา,,กรุงเทพ,base.th,0-2744-8267,081-776-3829,,,base.res_partner_category_wholesaler,,
