ERROR,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
NO,sale_order_1006520,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004215,2013-01-31,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,2,base.user_root,1831,คัน
NO,sale_order_1006520,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004215,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,2,base.user_root,1831,คัน
NO,sale_order_1006520,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004215,2013-01-31,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,1,base.user_root,1831,คัน
NO,sale_order_1006520,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004215,2013-01-31,product.list0,50,from stock,บันได 94  หัวใหญ่ ดำ,,PDL018,100,base.user_root,21,คู่
NO,sale_order_1006521,รัตนการช่าง,รัตนการช่าง,รัตนการช่าง,1004216,2013-01-31,product.list0,10,from stock,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 16"" สีชมพู",,WAN16P,10,base.user_root,960,คัน
NO,sale_order_1006521,รัตนการช่าง,รัตนการช่าง,รัตนการช่าง,1004216,2013-01-31,product.list0,20,from stock,"วงล้อเหล็ก 26""*1-3/8*14G*32H+40H ชบโครเมี่ยม ZLS-006",,RIM040,30,base.user_root,158,คู่
NO,sale_order_1006521,รัตนการช่าง,รัตนการช่าง,รัตนการช่าง,1004216,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีฟ้า YS-7603",,MMS20SB,1,base.user_root,2530,คัน
NO,sale_order_1006521,รัตนการช่าง,รัตนการช่าง,รัตนการช่าง,1004216,2013-01-31,product.list0,40,from stock,"ตะแกรงท้าย 24""  MTB ชุบดำ",,RCR011,20,base.user_root,49,อัน
NO,sale_order_1006522,ซ.สหยนต์,ซ.สหยนต์,ซ.สหยนต์,1004217,2013-01-31,product.list0,10,from stock,"ตะกร้าต่าข่ายถี่ MINI 24"" 6 มิล พร้อมชุดไม่มีขา สีดำ",,BKT017,50,base.user_root,52,ใบ
NO,sale_order_1006523,"แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน",1004218,2013-01-31,product.list0,10,from stock,ยางนอก INNOVA 700 x 25C สีขาว,,TIREINNOVAW,10,base.user_root,210,เส้น
NO,sale_order_1006523,"แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน",1004218,2013-01-31,product.list0,20,from stock,คอจับ อัลลอย 80 มม. 28.6/25.4x25.4 สีขาว,,STEMAW,2,base.user_root,203,อัน
NO,sale_order_1006523,"แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน","แฟ็ตฟรี, ร้านจักรยาน",1004218,2013-01-31,product.list0,30,from stock,"แฮนด์ยก 3"" อัลลอย ขนาด 25.4mm x 560mm สีขาวเงา",,HANDAW,5,base.user_root,140,อัน
NO,sale_order_1006524,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1004219,2013-01-31,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006524,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1004219,2013-01-31,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006524,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1004219,2013-01-31,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006524,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1004219,2013-01-31,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006524,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1004219,2013-01-31,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,2,base.user_root,4485,คัน
NO,sale_order_1006526,สามชัย,สามชัย,สามชัย,1004221,2013-01-31,product.list0,10,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",,WCR20P,15,base.user_root,1371,คัน
NO,sale_order_1006526,สามชัย,สามชัย,สามชัย,1004221,2013-01-31,product.list0,20,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีฟ้า",,WCR20SB,5,base.user_root,1371,คัน
NO,sale_order_1006528,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1004223,2013-01-31,product.list0,10,from stock,แบตเตอรี่แห้ง Leoch รุ่น DJW 12-12 (12V12Ah),,ELC008,6,base.user_root,931,ลูก
NO,sale_order_1006529,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004224,2013-01-31,product.list0,10,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีแดง",,EBK016,1,base.user_root,11666,คัน
NO,sale_order_1006529,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,LA BIKE SHOP อุบล,1004224,2013-01-31,product.list0,20,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีดำ",,EBK012,1,base.user_root,11666,คัน
NO,sale_order_1006530,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1004225,2013-01-31,product.list0,10,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีแดง",,EBK003,1,base.user_root,8906,คัน
NO,sale_order_1006531,บุญลือจักรยาน,บุญลือจักรยาน,บุญลือจักรยาน,1004226,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,3,base.user_root,1839,คัน
NO,sale_order_1006533,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004228,2013-01-31,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,2,base.user_root,4485,คัน
NO,sale_order_1006533,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004228,2013-01-31,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006533,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004228,2013-01-31,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006482,ฉอยเซ็น,ฉอยเซ็น,ฉอยเซ็น,1004177,2013-01-29,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006482,ฉอยเซ็น,ฉอยเซ็น,ฉอยเซ็น,1004177,2013-01-29,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006483,"ศรีพาณิชย์, ร้าน","ศรีพาณิชย์, ร้าน","ศรีพาณิชย์, ร้าน",1004178,2013-01-29,product.list0,50,from stock,"วงล้อเหล็ก 26""*1-3/8*14G*40H/40H ชุบโครเมี่ยม",,RIM041C_RR,50,base.user_root,145,คู่
NO,sale_order_1006486,เทพศิลป์,เทพศิลป์,เทพศิลป์,1004181,2013-01-29,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,3,base.user_root,4485,คัน
NO,sale_order_1006486,เทพศิลป์,เทพศิลป์,เทพศิลป์,1004181,2013-01-29,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006492,ปัญญาอะไหล่,ปัญญาอะไหล่,ปัญญาอะไหล่,1004187,2013-01-29,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,1,base.user_root,1890,คัน
NO,sale_order_1006492,ปัญญาอะไหล่,ปัญญาอะไหล่,ปัญญาอะไหล่,1004187,2013-01-29,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,1,base.user_root,1890,คัน
NO,sale_order_1006492,ปัญญาอะไหล่,ปัญญาอะไหล่,ปัญญาอะไหล่,1004187,2013-01-29,product.list0,30,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,1,base.user_root,1890,คัน
NO,sale_order_1006493,ห้างทองชัยแสงเพชรจักรยาน,ห้างทองชัยแสงเพชรจักรยาน,ห้างทองชัยแสงเพชรจักรยาน,1004188,2013-01-29,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีเหลือง",,MCV24Y,2,base.user_root,1790,คัน
NO,sale_order_1006493,ห้างทองชัยแสงเพชรจักรยาน,ห้างทองชัยแสงเพชรจักรยาน,ห้างทองชัยแสงเพชรจักรยาน,1004188,2013-01-29,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีฟ้า (YS7788)",,MCV24B,2,base.user_root,1790,คัน
NO,sale_order_1006494,"ซ่งซินหลี, หจก.","ซ่งซินหลี, หจก.","ซ่งซินหลี, หจก.",1004189,2013-01-29,product.list0,10,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",** ราคาเนต **_x000D_,WCR20P,10,base.user_root,1330,คัน
NO,sale_order_1006495,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,1004190,2013-01-29,product.list0,10,from stock,"SKD จักรยานเด็ก รุ่น BUTTERFLY 16"" สีชมพู",,XBF16P,10,base.user_root,720,คัน
NO,sale_order_1006495,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,1004190,2013-01-29,product.list0,30,from stock,"จักรยาน MEADOW CITY รุ่น CITY SLEEK 24"" สีชมพู",,MCS24P,3,base.user_root,1683,คัน
NO,sale_order_1006495,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,1004190,2013-01-29,product.list0,40,from stock,"จักรยาน MEADOW CITY รุ่น CITY SLEEK 24"" สีดำ",,MCS24K,2,base.user_root,1683,คัน
NO,sale_order_1006495,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,รุ่งกิจจักรยาน,1004190,2013-01-29,product.list0,50,from stock,"จักรยาน MEADOW CITY รุ่น CITY SLEEK 24"" สีน้ำเงิน",,MCS24B,3,base.user_root,1683,คัน
